TRACK_ID,ARTIST_ID,ALBUM_ID,DURATION,MOOD_TAG,AUDIO_PATH,AF_PATH,MEL_PATH
TRK_9341,ARTST_287167,ALBM_860677,135.9,HAPPY,data/audio/1/TRK_9341.mp3,data/acoustic_brainz/1/TRK_9341.json,data/mel_feat/1/TRK_9341.npy
TRK_27661,ARTST_319993,ALBM_746709,152.0,SAD,data/audio/1/TRK_27661.mp3,data/acoustic_brainz/1/TRK_27661.json,data/mel_feat/1/TRK_27661.npy
TRK_60137,ARTST_188930,ALBM_705650,236.7,HAPPY,data/audio/17/TRK_60137.mp3,data/acoustic_brainz/17/TRK_60137.json,data/mel_feat/17/TRK_60137.npy
TRK_65832,ARTST_196901,ALBM_622784,367.5,HAPPY,data/audio/12/TRK_65832.mp3,data/acoustic_brainz/12/TRK_65832.json,data/mel_feat/12/TRK_65832.npy
TRK_26619,ARTST_147678,ALBM_803686,165.7,HAPPY,data/audio/19/TRK_26619.mp3,data/acoustic_brainz/19/TRK_26619.json,data/mel_feat/19/TRK_26619.npy
TRK_1980,ARTST_376958,ALBM_811759,280.1,HAPPY,data/audio/0/TRK_1980.mp3,data/acoustic_brainz/0/TRK_1980.json,data/mel_feat/0/TRK_1980.npy
TRK_74148,ARTST_270681,ALBM_876815,108.6,HAPPY,data/audio/8/TRK_74148.mp3,data/acoustic_brainz/8/TRK_74148.json,data/mel_feat/8/TRK_74148.npy
TRK_44103,ARTST_361085,ALBM_853244,159.4,HAPPY,data/audio/3/TRK_44103.mp3,data/acoustic_brainz/3/TRK_44103.json,data/mel_feat/3/TRK_44103.npy
TRK_92854,ARTST_164181,ALBM_779205,294.9,SAD,data/audio/14/TRK_92854.mp3,data/acoustic_brainz/14/TRK_92854.json,data/mel_feat/14/TRK_92854.npy
TRK_8313,ARTST_368727,ALBM_835668,259.8,HAPPY,data/audio/13/TRK_8313.mp3,data/acoustic_brainz/13/TRK_8313.json,data/mel_feat/13/TRK_8313.npy
TRK_84580,ARTST_393705,ALBM_615500,150.9,HAPPY,data/audio/0/TRK_84580.mp3,data/acoustic_brainz/0/TRK_84580.json,data/mel_feat/0/TRK_84580.npy
TRK_59807,ARTST_311875,ALBM_746455,170.4,HAPPY,data/audio/7/TRK_59807.mp3,data/acoustic_brainz/7/TRK_59807.json,data/mel_feat/7/TRK_59807.npy
TRK_90836,ARTST_204970,ALBM_803227,223.2,SAD,data/audio/16/TRK_90836.mp3,data/acoustic_brainz/16/TRK_90836.json,data/mel_feat/16/TRK_90836.npy
TRK_60038,ARTST_295515,ALBM_681050,129.0,SAD,data/audio/18/TRK_60038.mp3,data/acoustic_brainz/18/TRK_60038.json,data/mel_feat/18/TRK_60038.npy
TRK_98498,ARTST_319622,ALBM_606329,539.3,HAPPY,data/audio/18/TRK_98498.mp3,data/acoustic_brainz/18/TRK_98498.json,data/mel_feat/18/TRK_98498.npy
TRK_25470,ARTST_197024,ALBM_827846,153.6,HAPPY,data/audio/10/TRK_25470.mp3,data/acoustic_brainz/10/TRK_25470.json,data/mel_feat/10/TRK_25470.npy
TRK_99743,ARTST_336359,ALBM_787098,90.0,SAD,data/audio/3/TRK_99743.mp3,data/acoustic_brainz/3/TRK_99743.json,data/mel_feat/3/TRK_99743.npy
TRK_84563,ARTST_164293,ALBM_812093,288.4,SAD,data/audio/3/TRK_84563.mp3,data/acoustic_brainz/3/TRK_84563.json,data/mel_feat/3/TRK_84563.npy
TRK_25147,ARTST_385177,ALBM_770406,786.1,HAPPY,data/audio/7/TRK_25147.mp3,data/acoustic_brainz/7/TRK_25147.json,data/mel_feat/7/TRK_25147.npy
TRK_92415,ARTST_295441,ALBM_631729,158.5,SAD,data/audio/15/TRK_92415.mp3,data/acoustic_brainz/15/TRK_92415.json,data/mel_feat/15/TRK_92415.npy
TRK_77291,ARTST_279167,ALBM_796048,66.9,HAPPY,data/audio/11/TRK_77291.mp3,data/acoustic_brainz/11/TRK_77291.json,data/mel_feat/11/TRK_77291.npy
TRK_43876,ARTST_172454,ALBM_648361,232.5,HAPPY,data/audio/16/TRK_43876.mp3,data/acoustic_brainz/16/TRK_43876.json,data/mel_feat/16/TRK_43876.npy
TRK_25421,ARTST_131460,ALBM_557503,105.8,HAPPY,data/audio/1/TRK_25421.mp3,data/acoustic_brainz/1/TRK_25421.json,data/mel_feat/1/TRK_25421.npy
TRK_51159,ARTST_131460,ALBM_877403,126.1,HAPPY,data/audio/19/TRK_51159.mp3,data/acoustic_brainz/19/TRK_51159.json,data/mel_feat/19/TRK_51159.npy
TRK_44811,ARTST_164528,ALBM_820723,167.1,HAPPY,data/audio/11/TRK_44811.mp3,data/acoustic_brainz/11/TRK_44811.json,data/mel_feat/11/TRK_44811.npy
TRK_76546,ARTST_344685,ALBM_771210,409.5,HAPPY,data/audio/6/TRK_76546.mp3,data/acoustic_brainz/6/TRK_76546.json,data/mel_feat/6/TRK_76546.npy
TRK_19766,ARTST_189060,ALBM_894273,286.1,SAD,data/audio/6/TRK_19766.mp3,data/acoustic_brainz/6/TRK_19766.json,data/mel_feat/6/TRK_19766.npy
TRK_84891,ARTST_393388,ALBM_787633,362.6,SAD,data/audio/11/TRK_84891.mp3,data/acoustic_brainz/11/TRK_84891.json,data/mel_feat/11/TRK_84891.npy
TRK_17026,ARTST_393511,ALBM_778614,156.0,HAPPY,data/audio/6/TRK_17026.mp3,data/acoustic_brainz/6/TRK_17026.json,data/mel_feat/6/TRK_17026.npy
TRK_35029,ARTST_327750,ALBM_893865,33.1,SAD,data/audio/9/TRK_35029.mp3,data/acoustic_brainz/9/TRK_35029.json,data/mel_feat/9/TRK_35029.npy
TRK_33465,ARTST_139555,ALBM_762256,249.1,HAPPY,data/audio/5/TRK_33465.mp3,data/acoustic_brainz/5/TRK_33465.json,data/mel_feat/5/TRK_33465.npy
TRK_2627,ARTST_164293,ALBM_812093,181.9,HAPPY,data/audio/7/TRK_2627.mp3,data/acoustic_brainz/7/TRK_2627.json,data/mel_feat/7/TRK_2627.npy
TRK_16449,ARTST_303177,ALBM_712755,384.8,SAD,data/audio/9/TRK_16449.mp3,data/acoustic_brainz/9/TRK_16449.json,data/mel_feat/9/TRK_16449.npy
TRK_67534,ARTST_197069,ALBM_754524,289.7,SAD,data/audio/14/TRK_67534.mp3,data/acoustic_brainz/14/TRK_67534.json,data/mel_feat/14/TRK_67534.npy
TRK_49667,ARTST_115058,ALBM_590149,237.9,SAD,data/audio/7/TRK_49667.mp3,data/acoustic_brainz/7/TRK_49667.json,data/mel_feat/7/TRK_49667.npy
TRK_92953,ARTST_344685,ALBM_771210,479.6,HAPPY,data/audio/13/TRK_92953.mp3,data/acoustic_brainz/13/TRK_92953.json,data/mel_feat/13/TRK_92953.npy
TRK_68036,ARTST_279031,ALBM_877565,227.8,SAD,data/audio/16/TRK_68036.mp3,data/acoustic_brainz/16/TRK_68036.json,data/mel_feat/16/TRK_68036.npy
TRK_27580,ARTST_344685,ALBM_615607,356.3,HAPPY,data/audio/0/TRK_27580.mp3,data/acoustic_brainz/0/TRK_27580.json,data/mel_feat/0/TRK_27580.npy
TRK_25351,ARTST_188715,ALBM_590241,30.0,HAPPY,data/audio/11/TRK_25351.mp3,data/acoustic_brainz/11/TRK_25351.json,data/mel_feat/11/TRK_25351.npy
TRK_19430,ARTST_188715,ALBM_730313,127.1,HAPPY,data/audio/10/TRK_19430.mp3,data/acoustic_brainz/10/TRK_19430.json,data/mel_feat/10/TRK_19430.npy
TRK_99184,ARTST_197024,ALBM_827846,89.1,HAPPY,data/audio/4/TRK_99184.mp3,data/acoustic_brainz/4/TRK_99184.json,data/mel_feat/4/TRK_99184.npy
TRK_76277,ARTST_131460,ALBM_623645,126.0,HAPPY,data/audio/17/TRK_76277.mp3,data/acoustic_brainz/17/TRK_76277.json,data/mel_feat/17/TRK_76277.npy
TRK_90860,ARTST_172351,ALBM_541086,94.0,HAPPY,data/audio/0/TRK_90860.mp3,data/acoustic_brainz/0/TRK_90860.json,data/mel_feat/0/TRK_90860.npy
TRK_90610,ARTST_278795,ALBM_835897,138.7,SAD,data/audio/10/TRK_90610.mp3,data/acoustic_brainz/10/TRK_90610.json,data/mel_feat/10/TRK_90610.npy
TRK_69084,ARTST_156152,ALBM_837004,135.4,HAPPY,data/audio/4/TRK_69084.mp3,data/acoustic_brainz/4/TRK_69084.json,data/mel_feat/4/TRK_69084.npy
TRK_33879,ARTST_131511,ALBM_778721,177.3,SAD,data/audio/19/TRK_33879.mp3,data/acoustic_brainz/19/TRK_33879.json,data/mel_feat/19/TRK_33879.npy
TRK_35126,ARTST_131460,ALBM_672703,60.8,HAPPY,data/audio/6/TRK_35126.mp3,data/acoustic_brainz/6/TRK_35126.json,data/mel_feat/6/TRK_35126.npy
TRK_66971,ARTST_336359,ALBM_787098,124.6,SAD,data/audio/11/TRK_66971.mp3,data/acoustic_brainz/11/TRK_66971.json,data/mel_feat/11/TRK_66971.npy
TRK_68199,ARTST_393705,ALBM_615500,84.1,HAPPY,data/audio/19/TRK_68199.mp3,data/acoustic_brainz/19/TRK_68199.json,data/mel_feat/19/TRK_68199.npy
TRK_19558,ARTST_361085,ALBM_828670,387.5,HAPPY,data/audio/18/TRK_19558.mp3,data/acoustic_brainz/18/TRK_19558.json,data/mel_feat/18/TRK_19558.npy
TRK_60578,ARTST_189039,ALBM_673034,186.1,SAD,data/audio/18/TRK_60578.mp3,data/acoustic_brainz/18/TRK_60578.json,data/mel_feat/18/TRK_60578.npy
TRK_33906,ARTST_205217,ALBM_705024,204.0,SAD,data/audio/6/TRK_33906.mp3,data/acoustic_brainz/6/TRK_33906.json,data/mel_feat/6/TRK_33906.npy
TRK_50996,ARTST_164293,ALBM_803621,163.6,HAPPY,data/audio/16/TRK_50996.mp3,data/acoustic_brainz/16/TRK_50996.json,data/mel_feat/16/TRK_50996.npy
TRK_85433,ARTST_270401,ALBM_894338,221.6,HAPPY,data/audio/13/TRK_85433.mp3,data/acoustic_brainz/13/TRK_85433.json,data/mel_feat/13/TRK_85433.npy
TRK_2126,ARTST_286926,ALBM_697197,205.5,SAD,data/audio/6/TRK_2126.mp3,data/acoustic_brainz/6/TRK_2126.json,data/mel_feat/6/TRK_2126.npy
TRK_44222,ARTST_287238,ALBM_599318,161.1,HAPPY,data/audio/2/TRK_44222.mp3,data/acoustic_brainz/2/TRK_44222.json,data/mel_feat/2/TRK_44222.npy
TRK_84349,ARTST_131460,ALBM_648145,208.3,HAPPY,data/audio/9/TRK_84349.mp3,data/acoustic_brainz/9/TRK_84349.json,data/mel_feat/9/TRK_84349.npy
TRK_19822,ARTST_188715,ALBM_558431,53.0,HAPPY,data/audio/2/TRK_19822.mp3,data/acoustic_brainz/2/TRK_19822.json,data/mel_feat/2/TRK_19822.npy
TRK_9394,ARTST_213102,ALBM_639524,166.3,HAPPY,data/audio/14/TRK_9394.mp3,data/acoustic_brainz/14/TRK_9394.json,data/mel_feat/14/TRK_9394.npy
TRK_473,ARTST_196970,ALBM_794930,150.1,HAPPY,data/audio/13/TRK_473.mp3,data/acoustic_brainz/13/TRK_473.json,data/mel_feat/13/TRK_473.npy
TRK_3057,ARTST_196970,ALBM_632009,97.8,SAD,data/audio/17/TRK_3057.mp3,data/acoustic_brainz/17/TRK_3057.json,data/mel_feat/17/TRK_3057.npy
TRK_35810,ARTST_197121,ALBM_582853,35.0,HAPPY,data/audio/10/TRK_35810.mp3,data/acoustic_brainz/10/TRK_35810.json,data/mel_feat/10/TRK_35810.npy
TRK_99028,ARTST_204970,ALBM_803227,208.4,SAD,data/audio/8/TRK_99028.mp3,data/acoustic_brainz/8/TRK_99028.json,data/mel_feat/8/TRK_99028.npy
TRK_59894,ARTST_131460,ALBM_623645,132.0,HAPPY,data/audio/14/TRK_59894.mp3,data/acoustic_brainz/14/TRK_59894.json,data/mel_feat/14/TRK_59894.npy
TRK_41610,ARTST_278926,ALBM_811386,375.1,HAPPY,data/audio/10/TRK_41610.mp3,data/acoustic_brainz/10/TRK_41610.json,data/mel_feat/10/TRK_41610.npy
TRK_8248,ARTST_237643,ALBM_647215,120.0,SAD,data/audio/8/TRK_8248.mp3,data/acoustic_brainz/8/TRK_8248.json,data/mel_feat/8/TRK_8248.npy
TRK_43152,ARTST_155814,ALBM_746374,66.8,HAPPY,data/audio/12/TRK_43152.mp3,data/acoustic_brainz/12/TRK_43152.json,data/mel_feat/12/TRK_43152.npy
TRK_3529,ARTST_123510,ALBM_853386,192.0,HAPPY,data/audio/9/TRK_3529.mp3,data/acoustic_brainz/9/TRK_3529.json,data/mel_feat/9/TRK_3529.npy
TRK_44291,ARTST_123523,ALBM_705834,208.0,HAPPY,data/audio/11/TRK_44291.mp3,data/acoustic_brainz/11/TRK_44291.json,data/mel_feat/11/TRK_44291.npy
TRK_82166,ARTST_336077,ALBM_639131,106.0,HAPPY,data/audio/6/TRK_82166.mp3,data/acoustic_brainz/6/TRK_82166.json,data/mel_feat/6/TRK_82166.npy
TRK_17670,ARTST_188715,ALBM_729677,30.5,HAPPY,data/audio/10/TRK_17670.mp3,data/acoustic_brainz/10/TRK_17670.json,data/mel_feat/10/TRK_17670.npy
TRK_99153,ARTST_205037,ALBM_606650,137.0,HAPPY,data/audio/13/TRK_99153.mp3,data/acoustic_brainz/13/TRK_99153.json,data/mel_feat/13/TRK_99153.npy
TRK_41004,ARTST_335883,ALBM_737310,142.9,SAD,data/audio/4/TRK_41004.mp3,data/acoustic_brainz/4/TRK_41004.json,data/mel_feat/4/TRK_41004.npy
TRK_49231,ARTST_262207,ALBM_589890,453.5,SAD,data/audio/11/TRK_49231.mp3,data/acoustic_brainz/11/TRK_49231.json,data/mel_feat/11/TRK_49231.npy
TRK_41730,ARTST_172351,ALBM_541086,111.5,HAPPY,data/audio/10/TRK_41730.mp3,data/acoustic_brainz/10/TRK_41730.json,data/mel_feat/10/TRK_41730.npy
TRK_35368,ARTST_197121,ALBM_730160,74.1,HAPPY,data/audio/8/TRK_35368.mp3,data/acoustic_brainz/8/TRK_35368.json,data/mel_feat/8/TRK_35368.npy
TRK_68315,ARTST_303581,ALBM_820336,277.6,HAPPY,data/audio/15/TRK_68315.mp3,data/acoustic_brainz/15/TRK_68315.json,data/mel_feat/15/TRK_68315.npy
TRK_3071,ARTST_107027,ALBM_525522,363.8,HAPPY,data/audio/11/TRK_3071.mp3,data/acoustic_brainz/11/TRK_3071.json,data/mel_feat/11/TRK_3071.npy
TRK_44350,ARTST_115029,ALBM_820550,204.5,HAPPY,data/audio/10/TRK_44350.mp3,data/acoustic_brainz/10/TRK_44350.json,data/mel_feat/10/TRK_44350.npy
TRK_44399,ARTST_139932,ALBM_664929,219.5,SAD,data/audio/19/TRK_44399.mp3,data/acoustic_brainz/19/TRK_44399.json,data/mel_feat/19/TRK_44399.npy
TRK_68435,ARTST_196972,ALBM_746659,201.1,HAPPY,data/audio/15/TRK_68435.mp3,data/acoustic_brainz/15/TRK_68435.json,data/mel_feat/15/TRK_68435.npy
TRK_19904,ARTST_155802,ALBM_845193,225.0,SAD,data/audio/4/TRK_19904.mp3,data/acoustic_brainz/4/TRK_19904.json,data/mel_feat/4/TRK_19904.npy
TRK_49969,ARTST_278617,ALBM_688561,185.8,HAPPY,data/audio/9/TRK_49969.mp3,data/acoustic_brainz/9/TRK_49969.json,data/mel_feat/9/TRK_49969.npy
TRK_28362,ARTST_197121,ALBM_607724,60.1,HAPPY,data/audio/2/TRK_28362.mp3,data/acoustic_brainz/2/TRK_28362.json,data/mel_feat/2/TRK_28362.npy
TRK_99043,ARTST_275217,ALBM_598426,268.5,HAPPY,data/audio/3/TRK_99043.mp3,data/acoustic_brainz/3/TRK_99043.json,data/mel_feat/3/TRK_99043.npy
TRK_74152,ARTST_319740,ALBM_631057,258.0,HAPPY,data/audio/12/TRK_74152.mp3,data/acoustic_brainz/12/TRK_74152.json,data/mel_feat/12/TRK_74152.npy
TRK_34643,ARTST_131460,ALBM_705332,213.2,HAPPY,data/audio/3/TRK_34643.mp3,data/acoustic_brainz/3/TRK_34643.json,data/mel_feat/3/TRK_34643.npy
TRK_92700,ARTST_295301,ALBM_893995,150.0,SAD,data/audio/0/TRK_92700.mp3,data/acoustic_brainz/0/TRK_92700.json,data/mel_feat/0/TRK_92700.npy
TRK_98986,ARTST_139555,ALBM_762256,306.7,HAPPY,data/audio/6/TRK_98986.mp3,data/acoustic_brainz/6/TRK_98986.json,data/mel_feat/6/TRK_98986.npy
TRK_42873,ARTST_360986,ALBM_705342,256.3,HAPPY,data/audio/13/TRK_42873.mp3,data/acoustic_brainz/13/TRK_42873.json,data/mel_feat/13/TRK_42873.npy
TRK_83360,ARTST_336359,ALBM_787098,172.0,SAD,data/audio/0/TRK_83360.mp3,data/acoustic_brainz/0/TRK_83360.json,data/mel_feat/0/TRK_83360.npy
TRK_2434,ARTST_262732,ALBM_811986,626.8,HAPPY,data/audio/14/TRK_2434.mp3,data/acoustic_brainz/14/TRK_2434.json,data/mel_feat/14/TRK_2434.npy
TRK_90353,ARTST_131208,ALBM_827542,180.7,HAPPY,data/audio/13/TRK_90353.mp3,data/acoustic_brainz/13/TRK_90353.json,data/mel_feat/13/TRK_90353.npy
TRK_66604,ARTST_262283,ALBM_704973,328.0,SAD,data/audio/4/TRK_66604.mp3,data/acoustic_brainz/4/TRK_66604.json,data/mel_feat/4/TRK_66604.npy
TRK_99514,ARTST_164181,ALBM_705062,280.2,SAD,data/audio/14/TRK_99514.mp3,data/acoustic_brainz/14/TRK_99514.json,data/mel_feat/14/TRK_99514.npy
TRK_99774,ARTST_238033,ALBM_647834,98.3,HAPPY,data/audio/14/TRK_99774.mp3,data/acoustic_brainz/14/TRK_99774.json,data/mel_feat/14/TRK_99774.npy
TRK_92367,ARTST_327750,ALBM_893865,37.3,SAD,data/audio/7/TRK_92367.mp3,data/acoustic_brainz/7/TRK_92367.json,data/mel_feat/7/TRK_92367.npy
TRK_10610,ARTST_131460,ALBM_844748,60.3,HAPPY,data/audio/10/TRK_10610.mp3,data/acoustic_brainz/10/TRK_10610.json,data/mel_feat/10/TRK_10610.npy
TRK_66915,ARTST_311689,ALBM_664197,305.7,HAPPY,data/audio/15/TRK_66915.mp3,data/acoustic_brainz/15/TRK_66915.json,data/mel_feat/15/TRK_66915.npy
TRK_76938,ARTST_189051,ALBM_853246,214.7,HAPPY,data/audio/18/TRK_76938.mp3,data/acoustic_brainz/18/TRK_76938.json,data/mel_feat/18/TRK_76938.npy
TRK_34381,ARTST_262283,ALBM_893647,95.0,SAD,data/audio/1/TRK_34381.mp3,data/acoustic_brainz/1/TRK_34381.json,data/mel_feat/1/TRK_34381.npy
TRK_52294,ARTST_254311,ALBM_845052,107.3,SAD,data/audio/14/TRK_52294.mp3,data/acoustic_brainz/14/TRK_52294.json,data/mel_feat/14/TRK_52294.npy
TRK_18456,ARTST_287167,ALBM_803690,164.8,HAPPY,data/audio/16/TRK_18456.mp3,data/acoustic_brainz/16/TRK_18456.json,data/mel_feat/16/TRK_18456.npy
TRK_34664,ARTST_262682,ALBM_762672,304.8,HAPPY,data/audio/4/TRK_34664.mp3,data/acoustic_brainz/4/TRK_34664.json,data/mel_feat/4/TRK_34664.npy
TRK_85135,ARTST_295402,ALBM_550149,144.8,HAPPY,data/audio/15/TRK_85135.mp3,data/acoustic_brainz/15/TRK_85135.json,data/mel_feat/15/TRK_85135.npy
TRK_90123,ARTST_278552,ALBM_835587,86.2,SAD,data/audio/3/TRK_90123.mp3,data/acoustic_brainz/3/TRK_90123.json,data/mel_feat/3/TRK_90123.npy
TRK_92787,ARTST_270715,ALBM_705614,204.2,HAPPY,data/audio/7/TRK_92787.mp3,data/acoustic_brainz/7/TRK_92787.json,data/mel_feat/7/TRK_92787.npy
TRK_16399,ARTST_262157,ALBM_884745,121.0,SAD,data/audio/19/TRK_16399.mp3,data/acoustic_brainz/19/TRK_16399.json,data/mel_feat/19/TRK_16399.npy
TRK_36335,ARTST_147468,ALBM_705941,207.9,HAPPY,data/audio/15/TRK_36335.mp3,data/acoustic_brainz/15/TRK_36335.json,data/mel_feat/15/TRK_36335.npy
TRK_51155,ARTST_131460,ALBM_697184,196.6,HAPPY,data/audio/15/TRK_51155.mp3,data/acoustic_brainz/15/TRK_51155.json,data/mel_feat/15/TRK_51155.npy
TRK_20233,ARTST_164528,ALBM_820723,149.0,HAPPY,data/audio/13/TRK_20233.mp3,data/acoustic_brainz/13/TRK_20233.json,data/mel_feat/13/TRK_20233.npy
TRK_1889,ARTST_131460,ALBM_525110,126.1,HAPPY,data/audio/9/TRK_1889.mp3,data/acoustic_brainz/9/TRK_1889.json,data/mel_feat/9/TRK_1889.npy
TRK_68567,ARTST_303190,ALBM_591039,207.2,SAD,data/audio/7/TRK_68567.mp3,data/acoustic_brainz/7/TRK_68567.json,data/mel_feat/7/TRK_68567.npy
TRK_75816,ARTST_287167,ALBM_590699,35.0,HAPPY,data/audio/16/TRK_75816.mp3,data/acoustic_brainz/16/TRK_75816.json,data/mel_feat/16/TRK_75816.npy
TRK_83532,ARTST_278580,ALBM_549586,147.9,HAPPY,data/audio/12/TRK_83532.mp3,data/acoustic_brainz/12/TRK_83532.json,data/mel_feat/12/TRK_83532.npy
TRK_77089,ARTST_295402,ALBM_501043,80.6,HAPPY,data/audio/9/TRK_77089.mp3,data/acoustic_brainz/9/TRK_77089.json,data/mel_feat/9/TRK_77089.npy
TRK_25731,ARTST_295244,ALBM_729609,186.9,SAD,data/audio/11/TRK_25731.mp3,data/acoustic_brainz/11/TRK_25731.json,data/mel_feat/11/TRK_25731.npy
TRK_50632,ARTST_294937,ALBM_688805,128.0,HAPPY,data/audio/12/TRK_50632.mp3,data/acoustic_brainz/12/TRK_50632.json,data/mel_feat/12/TRK_50632.npy
TRK_8604,ARTST_270401,ALBM_631046,170.1,HAPPY,data/audio/4/TRK_8604.mp3,data/acoustic_brainz/4/TRK_8604.json,data/mel_feat/4/TRK_8604.npy
TRK_10317,ARTST_188972,ALBM_779115,67.8,HAPPY,data/audio/17/TRK_10317.mp3,data/acoustic_brainz/17/TRK_10317.json,data/mel_feat/17/TRK_10317.npy
TRK_3592,ARTST_294940,ALBM_845221,136.0,HAPPY,data/audio/12/TRK_3592.mp3,data/acoustic_brainz/12/TRK_3592.json,data/mel_feat/12/TRK_3592.npy
TRK_51433,ARTST_327750,ALBM_893865,47.0,SAD,data/audio/13/TRK_51433.mp3,data/acoustic_brainz/13/TRK_51433.json,data/mel_feat/13/TRK_51433.npy
TRK_10971,ARTST_221802,ALBM_771185,343.6,HAPPY,data/audio/11/TRK_10971.mp3,data/acoustic_brainz/11/TRK_10971.json,data/mel_feat/11/TRK_10971.npy
TRK_90465,ARTST_180544,ALBM_704749,225.0,HAPPY,data/audio/5/TRK_90465.mp3,data/acoustic_brainz/5/TRK_90465.json,data/mel_feat/5/TRK_90465.npy
TRK_33081,ARTST_196912,ALBM_606408,232.3,SAD,data/audio/1/TRK_33081.mp3,data/acoustic_brainz/1/TRK_33081.json,data/mel_feat/1/TRK_33081.npy
TRK_57383,ARTST_303174,ALBM_614424,199.3,HAPPY,data/audio/3/TRK_57383.mp3,data/acoustic_brainz/3/TRK_57383.json,data/mel_feat/3/TRK_57383.npy
TRK_26199,ARTST_278580,ALBM_549586,169.0,HAPPY,data/audio/19/TRK_26199.mp3,data/acoustic_brainz/19/TRK_26199.json,data/mel_feat/19/TRK_26199.npy
TRK_85631,ARTST_221787,ALBM_722384,60.0,HAPPY,data/audio/11/TRK_85631.mp3,data/acoustic_brainz/11/TRK_85631.json,data/mel_feat/11/TRK_85631.npy
TRK_65814,ARTST_295199,ALBM_688310,281.4,HAPPY,data/audio/14/TRK_65814.mp3,data/acoustic_brainz/14/TRK_65814.json,data/mel_feat/14/TRK_65814.npy
TRK_27720,ARTST_361085,ALBM_853244,177.4,HAPPY,data/audio/0/TRK_27720.mp3,data/acoustic_brainz/0/TRK_27720.json,data/mel_feat/0/TRK_27720.npy
TRK_85718,ARTST_164528,ALBM_820723,200.0,HAPPY,data/audio/18/TRK_85718.mp3,data/acoustic_brainz/18/TRK_85718.json,data/mel_feat/18/TRK_85718.npy
TRK_50072,ARTST_197024,ALBM_827846,56.0,HAPPY,data/audio/12/TRK_50072.mp3,data/acoustic_brainz/12/TRK_50072.json,data/mel_feat/12/TRK_50072.npy
TRK_77308,ARTST_270742,ALBM_812442,166.2,HAPPY,data/audio/8/TRK_77308.mp3,data/acoustic_brainz/8/TRK_77308.json,data/mel_feat/8/TRK_77308.npy
TRK_85839,ARTST_188983,ALBM_812546,73.0,SAD,data/audio/19/TRK_85839.mp3,data/acoustic_brainz/19/TRK_85839.json,data/mel_feat/19/TRK_85839.npy
TRK_10857,ARTST_393705,ALBM_738380,72.1,HAPPY,data/audio/17/TRK_10857.mp3,data/acoustic_brainz/17/TRK_10857.json,data/mel_feat/17/TRK_10857.npy
TRK_60960,ARTST_196970,ALBM_714162,150.5,HAPPY,data/audio/0/TRK_60960.mp3,data/acoustic_brainz/0/TRK_60960.json,data/mel_feat/0/TRK_60960.npy
TRK_49503,ARTST_278617,ALBM_778475,145.8,HAPPY,data/audio/3/TRK_49503.mp3,data/acoustic_brainz/3/TRK_49503.json,data/mel_feat/3/TRK_49503.npy
TRK_99363,ARTST_197024,ALBM_803276,96.0,HAPPY,data/audio/3/TRK_99363.mp3,data/acoustic_brainz/3/TRK_99363.json,data/mel_feat/3/TRK_99363.npy
TRK_60525,ARTST_189051,ALBM_853246,274.1,HAPPY,data/audio/5/TRK_60525.mp3,data/acoustic_brainz/5/TRK_60525.json,data/mel_feat/5/TRK_60525.npy
TRK_36317,ARTST_221787,ALBM_820618,55.8,HAPPY,data/audio/17/TRK_36317.mp3,data/acoustic_brainz/17/TRK_36317.json,data/mel_feat/17/TRK_36317.npy
TRK_3111,ARTST_295199,ALBM_574691,342.5,HAPPY,data/audio/11/TRK_3111.mp3,data/acoustic_brainz/11/TRK_3111.json,data/mel_feat/11/TRK_3111.npy
TRK_3543,ARTST_221787,ALBM_820618,60.0,HAPPY,data/audio/3/TRK_3543.mp3,data/acoustic_brainz/3/TRK_3543.json,data/mel_feat/3/TRK_3543.npy
TRK_67572,ARTST_147678,ALBM_803686,168.0,HAPPY,data/audio/12/TRK_67572.mp3,data/acoustic_brainz/12/TRK_67572.json,data/mel_feat/12/TRK_67572.npy
TRK_32985,ARTST_131208,ALBM_745607,144.9,SAD,data/audio/5/TRK_32985.mp3,data/acoustic_brainz/5/TRK_32985.json,data/mel_feat/5/TRK_32985.npy
TRK_74239,ARTST_278617,ALBM_745790,168.0,HAPPY,data/audio/19/TRK_74239.mp3,data/acoustic_brainz/19/TRK_74239.json,data/mel_feat/19/TRK_74239.npy
TRK_3241,ARTST_287238,ALBM_623889,235.3,HAPPY,data/audio/1/TRK_3241.mp3,data/acoustic_brainz/1/TRK_3241.json,data/mel_feat/1/TRK_3241.npy
TRK_26860,ARTST_327750,ALBM_893865,35.7,HAPPY,data/audio/0/TRK_26860.mp3,data/acoustic_brainz/0/TRK_26860.json,data/mel_feat/0/TRK_26860.npy
TRK_19066,ARTST_156250,ALBM_828496,345.0,HAPPY,data/audio/6/TRK_19066.mp3,data/acoustic_brainz/6/TRK_19066.json,data/mel_feat/6/TRK_19066.npy
TRK_98,ARTST_344225,ALBM_704588,184.7,HAPPY,data/audio/18/TRK_98.mp3,data/acoustic_brainz/18/TRK_98.json,data/mel_feat/18/TRK_98.npy
TRK_8890,ARTST_196970,ALBM_844177,188.0,HAPPY,data/audio/10/TRK_8890.mp3,data/acoustic_brainz/10/TRK_8890.json,data/mel_feat/10/TRK_8890.npy
